학교명,학교급구분,소재지도로명주소,위도,경도,Region_Name
서울창일초등학교,초등학교,서울특별시 도봉구 노해로66길 84 . 창일초등학교 (창동),37.64746848,127.0476085,도봉구
서울금화초등학교,초등학교,서울특별시 서대문구 통일로 165 (천연동.서울금화초등학교),37.56827705,126.9633067,서대문구
서울세곡초등학교,초등학교,서울특별시 구로구 고척로33길 34 (고척동.세곡초등학교),37.50461886,126.8492552,구로구
서울양명초등학교,초등학교,서울특별시 양천구 중앙로 204 (신정동.양명초등학교),37.51511748,126.8564126,양천구
서울삼선초등학교,초등학교,서울특별시 성북구 보문로29길 106 (삼선동3가.서울삼선초등학교),37.58659122,127.0122458,성북구
서울은평초등학교,초등학교,서울특별시 은평구 은평로 239 (녹번동),37.60204594,126.9344691,은평구
서울숭미초등학교,초등학교,서울특별시 도봉구 노해로 179 (쌍문동.숭미초등학교),37.65082107,127.0277691,도봉구
서울수유초등학교,초등학교,서울특별시 강북구 삼양로74길 39 . 수유초등학교,37.63093107,127.0201318,강북구
서울홍제초등학교,초등학교,서울특별시 서대문구 홍은중앙로 13 . 서울홍제초등학교 (홍은동),37.59307781,126.9444064,서대문구
서울봉래초등학교,초등학교,서울특별시 중구 손기정로 73 (만리동2가),37.55635083,126.964169,중구
서울용두초등학교,초등학교,서울특별시 동대문구 천호대로13길 43 (용두동.서울용두초등학교),37.5756461,127.0289784,동대문구
서울금양초등학교,초등학교,서울특별시 용산구 효창원로 137 . 서울금양초등학교 (효창동),37.5404868,126.9612596,용산구
서울신남초등학교,초등학교,서울특별시 양천구 남부순환로83길 (신월동. 서울신남초등학교),37.51612178,126.8444965,양천구
서울구현초등학교,초등학교,서울특별시 은평구 갈현로15길 51 (구산동.구현초등학교),37.60956786,126.9057958,은평구
서울삼일초등학교,초등학교,서울특별시 동작구 사당로23나길 27 . 서울삼일초등학교 (사당동),37.48823549,126.9751016,동작구
서울동교초등학교,초등학교,서울특별시 마포구 월드컵로25길 86 . 동교초등학교 (망원동),37.55809588,126.9025892,마포구
서울대길초등학교,초등학교,서울특별시 영등포구 대방천로 206 . 서울대길초등학교 (신길동),37.49811236,126.9138234,영등포구
서울양천초등학교,초등학교,서울특별시 강서구 양천로 329 (가양동.양천초등학교),37.57002501,126.8396521,강서구
서울잠현초등학교,초등학교,서울특별시 송파구 올림픽로37길 109 . 서울잠현초등학교 (신천동),37.52242179,127.1047786,송파구
서울우암초등학교,초등학교,서울특별시 서초구 바우뫼로7길 38 (우면동.우암초등학교),37.47185411,127.0245296,서초구
서울서이초등학교,초등학교,서울특별시 서초구 서운로 35 (서초동.서이초등학교),37.49120943,127.0259479,서초구
서울새솔초등학교,초등학교,서울특별시 중랑구 신내역로1길 164 (신내동.서울새솔초등학교),37.61798909,127.1114668,중랑구
서울포이초등학교,초등학교,서울특별시 강남구 개포로22길 87 . 서울포이초등학교 (개포동.포이초등학교),37.47562093,127.0523485,강남구
서울석촌초등학교,초등학교,서울특별시 송파구 가락로11길 26 . 서울석촌초등학교 (석촌동),37.50257259,127.1047773,송파구
서울문교초등학교,초등학교,서울특별시 금천구 독산로54길 102 . 문교초등학교 (독산동),37.4664123,126.9086835,금천구
서울화일초등학교,초등학교,서울특별시 강서구 까치산로10길 70 (화곡동.서울화일초등학교),37.54072601,126.8474076,강서구
서울풍납초등학교,초등학교,서울특별시 송파구 풍성로 43 (풍납동),37.53473536,127.1179898,송파구
서울매헌초등학교,초등학교,서울특별시 서초구 언남길 8 (양재동.매헌초등학교),37.47113833,127.0420698,서초구
유석초등학교,초등학교,서울특별시 강서구 화곡로69길 9 (등촌동),37.56080588,126.8537249,강서구
서울목운초등학교,초등학교,서울특별시 양천구 목동동로 235 . 서울목운초등학교 (목동),37.52678174,126.8734243,양천구
서울노원초등학교,초등학교,서울특별시 노원구 동일로230나길 32 (상계동. 노원초등학교),37.67296962,127.0583765,노원구
서울연희초등학교,초등학교,서울특별시 서대문구 연희로 136 (연희동. 서울연희초등학교),37.56923664,126.9338938,서대문구
서울상곡초등학교,초등학교,서울특별시 노원구 노원로38길 34 . 서울상곡초등학교 (상계동),37.66272176,127.0626484,노원구
서울망우초등학교,초등학교,서울특별시 중랑구 망우로72길 49 . 서울망우초등학교 (망우동),37.59832903,127.1034344,중랑구
서울영중초등학교,초등학교,서울특별시 영등포구 양산로 185 . 서울영중초등학교 (영등포동7가),37.52383821,126.9039467,영등포구
선일초등학교,초등학교,서울특별시 은평구 갈현로29길 27 . 선일초등학교 (갈현동),37.61987517,126.9131691,은평구
서울청덕초등학교,초등학교,서울특별시 성북구 정릉로9라길 11 (정릉동.서울청덕초등학교),37.61203173,127.0004066,성북구
서울대현초등학교,초등학교,서울특별시 강남구 역삼로98길 16 (대치동.대현초등학교),37.50391526,127.0637099,강남구
서울용강초등학교,초등학교,서울특별시 마포구 백범로17길 9 (대흥동),37.54872321,126.9437543,마포구
서울서초초등학교,초등학교,서울특별시 서초구 서운로 178 (서초동.서초초등학교),37.49924055,127.024108,서초구
서울중원초등학교,초등학교,서울특별시 노원구 섬밭로 316 (중계동),37.64367019,127.0627832,노원구
서울송파초등학교,초등학교,서울특별시 송파구 백제고분로 400 (송파동),37.50708693,127.110752,송파구
서울신화초등학교,초등학교,서울특별시 도봉구 우이천로 120 . 신화초등학교 (창동),37.63248977,127.0412247,도봉구
서울대은초등학교,초등학교,서울특별시 은평구 통일로69길 12-15 . 서울대은초등학교 (대조동),37.61183648,126.9262388,은평구
서울방학초등학교,초등학교,서울특별시 도봉구 도당로9길 34 (방학동),37.6640395,127.0320573,도봉구
서울증산초등학교,초등학교,서울특별시 은평구 증산서길 61 (증산동),37.58241376,126.9045185,은평구
서울잠신초등학교,초등학교,서울특별시 송파구 잠실로 32 . 서울잠신초등학교 (잠실동),37.51411407,127.0880021,송파구
서울길원초등학교,초등학교,서울특별시 성북구 길음로15길 55 . 서울길원초등학교 (길음동),37.60881486,127.0168305,성북구
서울신미림초등학교,초등학교,서울특별시 구로구 신도림로 26 (신도림동. 신미림초등학교),37.5067663,126.8797159,구로구
서울묵동초등학교,초등학교,서울특별시 중랑구 동일로138길 27 . 서울묵동초등학교 (중화동),37.60399167,127.0814383,중랑구
중앙대학교사범대학부속초등학교,초등학교,서울특별시 동작구 서달로 135 중앙대학교 사범대학 부속초등학교 (흑석동 233),37.50538034,126.9601067,동작구
서울청구초등학교,초등학교,서울특별시 중구 다산로 170 (신당동.청구초등학교),37.55847699,127.0141941,중구
서울남성초등학교,초등학교,서울특별시 동작구 사당로23길 57-14 (사당동. 서울남성초등학교),37.48444155,126.9760922,동작구
운현초등학교,초등학교,서울특별시 종로구 삼일대로 460 . (운니동. 운현초등학교 (운니동),37.57610111,126.9882829,종로구
서울홍은초등학교,초등학교,서울특별시 서대문구 세검정로 105 . 홍제동.서울홍은초등학교 (홍제동),37.59741985,126.949743,서대문구
서울공항초등학교,초등학교,서울특별시 강서구 마곡서1로 68 (마곡동),37.56302167,126.8215615,강서구
서울중광초등학교,초등학교,서울특별시 광진구 긴고랑로13길 59 (중곡동.중광초등학교),37.56511742,127.082436,광진구
서울서래초등학교,초등학교,서울특별시 서초구 방배로 260 (방배동.서래초등학교),37.49629538,126.9893083,서초구
서울탑산초등학교,초등학교,서울특별시 강서구 허준로 109 (가양동. 탑산초등학교),37.56684247,126.8525133,강서구
서울강신초등학교,초등학교,서울특별시 양천구 월정로 280 . 서울강신초등학교 (신월동.서울강신초등학교),37.5429317,126.8294216,양천구
서울인헌초등학교,초등학교,서울특별시 관악구 낙성대로 23 (봉천동),37.47633272,126.9603445,관악구
서울방배초등학교,초등학교,서울특별시 서초구 방배중앙로13길 26 (방배동.방배초등학교),37.48748657,126.9871924,서초구
서울정릉초등학교,초등학교,서울특별시 성북구 솔샘로25가길 8 (정릉동.서울정릉초등학교),37.61964055,127.0053469,성북구
서울신현초등학교,초등학교,서울특별시 중랑구 봉화산로 188 (신내동),37.60564979,127.0935852,중랑구
서울등현초등학교,초등학교,서울특별시 강서구 화곡로65길 124 (등촌동.등현초등학교),37.56129109,126.8477618,강서구
서울불암초등학교,초등학교,서울특별시 노원구 중계로 178 . 서울불암초등학교 (중계동),37.65112496,127.0805624,노원구
서울풍성초등학교,초등학교,서울특별시 송파구 강동대로2길 13 . (풍납동.풍성초등학교),37.52606185,127.1132696,송파구
서울개롱초등학교,초등학교,서울특별시 송파구 문정로 211 . 서울개롱초등학교 (오금동),37.49711757,127.1396638,송파구
서울신양초등학교,초등학교,서울특별시 광진구 능동로 42 . 신양초등학교 (자양동),37.53462395,127.0691421,광진구
서울경일초등학교,초등학교,서울특별시 성동구 뚝섬로 332 (성수동1가),37.54045968,127.0470928,성동구
서울개포초등학교,초등학교,서울특별시 강남구 삼성로 14(개포동),37.48623864,127.0698266,강남구
서울흑석초등학교,초등학교,서울특별시 동작구 현충로 87 . 서울흑석초등학교 (흑석동),37.50858214,126.9651701,동작구
서울오현초등학교,초등학교,서울특별시 강북구 월계로 221 (번동.오현초등학교),37.6232687,127.046857,강북구
서울양진초등학교,초등학교,서울특별시 광진구 워커힐로 32 (광장동.양진초중학교),37.54424033,127.0983249,광진구
서울공덕초등학교,초등학교,서울특별시 마포구 만리재옛길 13 (공덕동. 공덕초등학교). 서울공덕초등학교,37.54592662,126.9535775,마포구
서울대치초등학교,초등학교,서울특별시 강남구 양재천로 363 (대치동. 대치초등학교),37.4909822,127.062292,강남구
서울구일초등학교,초등학교,서울특별시 구로구 구일로 68 (구로동.구일초등학교),37.49274072,126.8729387,구로구
서울상원초등학교,초등학교,서울특별시 노원구 한글비석로54길 119 (상계동),37.66763033,127.0602136,노원구
서울면목초등학교,초등학교,서울특별시 중랑구 면목로 434 (면목동),37.59113421,127.0877149,중랑구
